#Th spectrum (convoluted)
1.0 4.414465509452568e-07 -4.9316320787757235e-11
1.5995995995995997 1.1363150368560385e-06 -1.302990453384345e-10
2.1991991991991995 2.160788342660382e-06 -2.5417031449952556e-10
2.798798798798799 3.5208075241567502e-06 -4.245976169989838e-10
3.3983983983983985 5.222426465250915e-06 -6.453485560197407e-10
3.9979979979979983 7.2718143664291825e-06 -9.202934708171493e-10
4.597597597597598 9.675258297408086e-06 -1.2534081338170223e-09
5.197197197197197 1.2439165815878022e-05 -1.6487765256470719e-09
5.796796796796797 1.5570067654323734e-05 -2.110593690643804e-09
6.396396396396397 1.907462047697302e-05 -2.6431686754711138e-09
6.9959959959959965 2.29596097089952e-05 -3.250927553582529e-09
7.595595595595596 2.723195244014528e-05 -3.938416538361891e-09
8.195195195195195 3.189870040512486e-05 -4.710305187880824e-09
8.794794794794795 3.696704304301193e-05 -5.571389704322361e-09
9.394394394394395 4.244431063819246e-05 -6.526596331232999e-09
9.993993993993994 4.833797754531399e-05 -7.580984851886218e-09
10.593593593593594 5.465566550086997e-05 -8.739752192161279e-09
11.193193193193194 6.140514702411586e-05 -1.0008236131474538e-08
11.792792792792794 6.859434891011695e-05 -1.1391919125430412e-08
12.392392392392393 7.623135581782435e-05 -1.2896432244003461e-08
12.991991991991993 8.432441395618518e-05 -1.4527559229206493e-08
13.591591591591593 9.288193487139604e-05 -1.6291240676353245e-08
14.191191191191193 0.00010191249933852879 -1.819357834318288e-08
14.790790790790792 0.00011142486136086914 -2.0240839591280276e-08
15.39039039039039 0.00012142795228043599 -2.243946196439691e-08
15.98998998998999 0.00013193088500327633 -2.479605790846072e-08
16.58958958958959 0.00014294295834326197 -2.7317419638248627e-08
17.18918918918919 0.00015447366148825612 -3.0010524155894724e-08
17.78878878878879 0.00016653267859266093 -3.2882538426611025e-08
18.38838838838839 0.00017912989350050924 -3.594082471721091e-08
18.98798798798799 0.0001922753946034188 -3.9192946103253106e-08
19.58758758758759 0.0002059794798378966 -4.264667215085256e-08
20.187187187187188 0.00022025266182664342 -4.630998477945626e-08
20.786786786786788 0.00023510567316870046 -5.019108431212542e-08
21.386386386386388 0.0002505494718834498 -5.4298395720148673e-08
21.985985985985987 0.000266595247013692 -5.864057506907348e-08
22.585585585585587 0.0002832544243932144 -6.322651617354341e-08
23.185185185185187 0.0003005386725844815 -6.806535746863837e-08
23.784784784784787 0.00031845990899230373 -7.316648910571852e-08
24.384384384384386 0.0003370303061595612 -7.853956028111944e-08
24.983983983983986 0.000356262298251315 -8.419448680639712e-08
25.583583583583586 0.000376168587733881 -9.01414589291646e-08
26.183183183183186 0.000396762152255709 -9.639094941398299e-08
26.782782782782785 0.0004180562517371876 -1.0295372189312602e-07
27.382382382382385 0.00044006443567678284 -1.09840839497491e-07
27.981981981981985 0.0004628005506812215 -1.1706367377835123e-07
28.581581581581585 0.00048627874822774266 -1.246339139311069e-07
29.181181181181184 0.0005105134926667806 -1.3256357633267854e-07
