200 -113
203.20948991696343 -113.51680060592895
206.4689600632663 -82.4949273869127
208.0986951364178 -55.53318222237061
209.4956109134048 -29.81785374166708
211.12534598655623 2.4332572474519907
212.98790035587223 31.494984935313767
216.4801897983396 52.156275264971555
219.73965994464248 33.34303364230021
221.13657572162936 3.927378691550871
222.30067220245184 -19.526803631861014
222.9991300909453 -45.25442890637618
224.39604586793223 -77.89695123422752
225.56014234875465 -111.11400709516096
226.25860023724812 -141.25686450321808
227.3450902860157 -171.59396570981625
228.58679319889296 -198.47657872899714
229.98370897587995 -227.27976876681208
233.24317912218277 -257.80413730812216
236.9682878608147 -244.44418009307998
239.0636615262951 -216.29497453947357
240.92621589561105 -188.95066245635138
243.02158956109156 -160.62868694969342
245.81542111506542 -133.19934156142864
250.00616844602632 -109.66938224238612
255.12819296164514 -90.08394337169847
259.784578884935 -66.75727053915847
264.44096480822486 -42.87990560037093
269.5629893238437 -24.620781520786693
274.6850138394625 -19.93893253960431
279.8070383550813 -22.796136055220984
284.92906287070014 -26.38630300802646
290.05108738631895 -17.428833976576072
294.2418347172798 7.365113310679703
297.0356662712538 32.55667644989467
299.3638592328987 61.56836545833568
301.4592328983791 88.27782140317828
303.32178726769513 115.62213348630047
305.184341637011 142.87046226217166
307.04689600632696 169.4469078872865
309.14226967180747 196.7322636756346
311.7032819296169 223.55416696833134
315.6612099644132 247.84089369122665
320.78323448003204 248.9975375697391
325.20680110715733 224.77069561165564
328.4662712534602 197.73226627459468
331.2601028074342 170.45661129025336
333.82111506524353 144.43394494288748
336.382127323053 118.21163331643976
339.40877817319137 92.03704886495689
342.90106761565875 66.29439905546332
347.0918149466194 42.51393692323933
351.98102016607385 23.759773735213173
356.96335310399394 12.739573436400235
362.2250691973115 5.515182230133405
367.3470937129303 2.4485605896057336
372.4691182285491 0.3243205111778593
377.59114274416794 0.2942616818608599
382.71316725978676 0.2642028525438036
386.67109529458304 0.2409755753442937
500 0.0
