#Th spectrum (convoluted)
1.0 3.641967288017314e-07 1.264244561629777e-10
1.5995995995995997 9.369871707152661e-07 3.220290073554078e-10
2.1991991991991995 1.7808292195819385e-06 6.05894804618315e-10
2.798798798798799 2.900184557238024e-06 9.766980381337894e-10
3.3983983983983985 4.299590788159224e-06 1.433066715681296e-09
3.9979979979979983 5.98366291345034e-06 1.9735794523469558e-09
4.597597597597598 7.957094837758118e-06 2.596764229505872e-09
5.197197197197197 1.0224660909946858e-05 3.301097122229114e-09
5.796796796796797 1.2791217498400519e-05 4.085000994240988e-09
6.396396396396397 1.566170460184023e-05 4.946844159525611e-09
6.9959959959959965 1.884114749657156e-05 5.88493900965418e-09
7.595595595595596 2.2334658421102707e-05 6.897540605875614e-09
8.195195195195195 2.6147438299102472e-05 7.982845234983736e-09
8.794794794794795 3.0284778501694625e-05 9.13898892794369e-09
9.394394394394395 3.4752062650115166e-05 1.0364045940228371e-08
9.993993993993994 3.9554768459789205e-05 1.1656027192783636e-08
10.593593593593594 4.4698469626914876e-05 1.3012878672506473e-08
11.193193193193194 5.018883775867473e-05 1.4432479791085159e-08
11.792792792792794 5.6031644348228154e-05 1.5912641701016342e-08
12.392392392392393 6.223276279567246e-05 1.7451105567572587e-08
12.991991991991993 6.879817047619647e-05 1.9045540795460002e-08
13.591591591591593 7.57339508566875e-05 2.0693543208860858e-08
14.191191191191193 8.304629566208904e-05 2.2392633183517817e-08
14.790790790790792 9.074150709284869e-05 2.4140253729471972e-08
15.39039039039039 9.882600009483326e-05 2.593376852302381e-08
15.98998998998999 0.0001073063046831336 2.7770459886436166e-08
16.58958958958959 0.00011618906832122099 2.964752671385775e-08
17.18918918918919 0.00012548105835696668 3.1562082341887116e-08
17.78878878878879 0.00013518916451707888 3.351115236315653e-08
18.38838838838839 0.00014532040146156164 3.549167238125064e-08
18.98798798798799 0.00015588191139984895 3.750048570523056e-08
19.58758758758759 0.00016688096677032097 3.953434098196887e-08
20.187187187187188 0.0001783249729849581 4.1589889764447935e-08
20.786786786786788 0.00019022147124095074 4.366368401410907e-08
21.386386386386388 0.00020257814140113315 4.575217353527956e-08
21.985985985985987 0.0002154028049451709 4.785170333963366e-08
22.585585585585587 0.00022870342799349895 4.995851093858782e-08
23.185185185185187 0.0002424881244060583 5.2068723561440095e-08
23.784784784784787 0.00025676515895795704 5.4178355297011575e-08
24.384384384384386 0.00027154295059424465 5.628330415645944e-08
24.983983983983986 0.00028683007576605566 5.837934905485218e-08
25.583583583583586 0.0003026352718504597 6.046214670902332e-08
26.183183183183186 0.0003189674406564229 6.252722844912916e-08
26.782782782782785 0.00033583565201937066 6.456999694125141e-08
27.382382382382385 0.0003532491474869166 6.658572281828831e-08
27.981981981981985 0.00037121734409841433 6.856954121630035e-08
28.581581581581585 0.000389749838261069 7.051644821334553e-08
29.181181181181184 0.0004088564097254409 7.242129716778392e-08
29.78078078078078 0.00042854702566326593 7.427879495287646e-08
30.38038038038038 0.0004488318448506169 7.60834980844276e-08
30.97997997997998 0.0004697212219595253 7.782980873809595e-08
31.57957957957958 0.000491225711961296 7.951197065287068e-08
32.17917917917918 0.0005133560746448531 8.112406491710872e-08
32.77877877877878 0.0005361232792535624 8.266000563337048e-08
33.37837837837838 0.0005595385092441077 8.411353545819025e-08
33.97797797797798 0.0005836131671710992 8.547822101275757e-08
34.57757757757758 0.0006083588797012433 8.674744816034956e-08
35.17717717717718 0.000633787502761009 8.791441714620496e-08
35.77677677677678 0.000659911126821889 8.897213759537921e-08
36.37637637637638 0.0006867420823274691 8.991342336394777e-08
36.97597597597598 0.0007142929452666865 9.073088723877096e-08
37.57557557557558 0.000742576542897802 9.141693548084805e-08
38.17517517517518 0.0007716059596277712 9.196376220711176e-08
38.77477477477478 0.0008013945430518673 9.236334360532998e-08
39.374374374374376 0.0008319559101585736 9.260743197657277e-08
39.973973973973976 0.0008633039537049523 9.268754959951046e-08
40.573573573573576 0.0008954528487678748 9.259498241058906e-08
41.173173173173176 0.0009284170594766925 9.232077349391807e-08
41.772772772772775 0.0009622113459331324 9.185571637445217e-08
42.372372372372375 0.000996850771324405 9.119034810783946e-08
42.971971971971975 0.0010323507092357337 9.03149421600366e-08
43.571571571571575 0.0010687268511687439 8.921950106953099e-08
44.171171171171174 0.001105995214272376 8.789374888476255e-08
44.770770770770774 0.0011441721492932452 8.632712336901861e-08
45.370370370370374 0.0011832743487526142 8.450876796482048e-08
45.96996996996997 0.0012233188553574183 8.24275235094775e-08
46.56956956956957 0.0012643230706530575 8.007191969318688e-08
47.16916916916917 0.001306304763925973 7.743016625073457e-08
47.76876876876877 0.0013492820813642778 7.44901438774617e-08
48.36836836836837 0.0013932735554851117 7.123939485984656e-08
48.96796796796797 0.001438298114837614 6.766511341064127e-08
49.56756756756757 0.0014843750939908453 6.375413569815816e-08
50.16716716716717 0.0015315242438162743 5.949292955877288e-08
50.76676676676677 0.0015797657420748474 5.48675838814681e-08
51.36636636636637 0.00162912020431906 4.986379765260271e-08
51.96596596596597 0.0016796086951208012 4.4466868648743866e-08
52.56556556556557 0.0017312527396362344 3.8661681764886474e-08
53.16516516516517 0.0017840743355193537 3.2432696964848036e-08
53.76476476476477 0.0018380959651963479 2.5763936840127383e-08
54.36436436436437 0.0018933406085133808 1.8638973762929107e-08
54.96396396396397 0.0019498317557708987 1.1040916618514469e-08
55.56356356356357 0.0020075934211580674 2.9523971013987605e-09
56.16316316316317 0.002066650156601553 -5.64444444070979e-09
56.76276276276277 0.002127027066043355 -1.4767973631975714e-08
57.36236236236237 0.0021887498201630566 -2.443707717999074e-08
57.96196196196197 0.0022518446715604767 -3.4671178491945185e-08
58.56156156156156 0.002316338470415286 -4.5490253814407445e-08
59.16116116116116 0.0023822586806409637 -5.691484891642744e-08
59.76076076076076 0.002449633396551051 -6.896609633646088e-08
60.36036036036036 0.002518491360056525 -8.166573321462304e-08
60.95995995995996 0.002588861978413777 -9.503611973251481e-08
61.55955955955956 0.002660775342543626 -1.0910025818399278e-07
62.15915915915916 0.0027342622459425436 -1.2388181270102856e-07
62.75875875875876 0.002809354204208241 -1.3940512966009928e-07
63.35835835835836 0.002886083475202683 -1.556952587953849e-07
63.95795795795796 0.0029644830798765598 -1.7277797504640163e-07
64.55755755755756 0.003044586823780322 -1.9067980116877346e-07
65.15715715715716 0.003126429319287947 -2.094280311380797e-07
65.75675675675676 0.003210046008560711 -2.290507543781719e-07
66.35635635635636 0.0032954731872795176 -2.495768808465341e-07
66.95595595595596 0.00338274802917547 -2.7103616701084863e-07
67.55555555555556 0.0034719086113897983 -2.934592427524067e-07
68.15515515515516 0.003562993940695529 -3.168776392335381e-07
68.75475475475476 0.003656043980614833 -3.413238177679322e-07
69.35435435435436 0.0037510996794673894 -3.668311997345134e-07
69.95395395395396 0.003848202999386824 -3.934341975772851e-07
70.55355355355356 0.003947396946343851 -4.211682469354884e-07
71.15315315315316 0.004048725601216551 -4.5006983995055674e-07
71.75275275275276 0.00415223415195011 -4.801765597982675e-07
72.35235235235236 0.004257968926850191 -5.115271164969013e-07
72.95195195195195 0.004365977429056297 -5.441613840444655e-07
73.55155155155155 0.004476308372243448 -5.781204389404606e-07
74.15115115115115 0.004589011717603006 -6.134466001504026e-07
74.75075075075075 0.004704138712155648 -6.501834705738296e-07
75.35035035035035 0.004821741928452086 -6.883759800795023e-07
75.94994994994995 0.00494187530571988 -7.28070430174552e-07
76.54954954954955 0.005064594192517303 -7.69314540377247e-07
77.14914914914915 0.005189955390958226 -8.121574963667237e-07
77.74874874874875 0.00531801720257524 -8.566499999861803e-07
78.34834834834835 0.0054488394758911915 -9.02844321179962e-07
78.94794794794795 0.005582483655773095 -9.507943519486841e-07
79.54754754754755 0.005719012834645788 -1.0005556624106715e-06
80.14714714714715 0.005858491805646614 -1.0521855590623455e-06
80.74674674674675 0.0060009871178065355 -1.1057431453345562e-06
81.34634634634635 0.006146567133347266 -1.1612893845467814e-06
81.94594594594595 0.006295302087188605 -1.21888716536611e-06
82.54554554554555 0.0064472641487649295 -1.2786013698831463e-06
83.14514514514515 0.006602527486254826 -1.3404989444225196e-06
83.74474474474475 0.006761168333333282 -1.4046489732118685e-06
84.34434434434435 0.006923265058561456 -1.4711227550389926e-06
84.94394394394395 0.007088898237534969 -1.5399938830336448e-06
85.54354354354355 0.007258150727918271 -1.6113383277173214e-06
86.14314314314315 0.007431107747498997 -1.6852345234717418e-06
86.74274274274275 0.007607856955403633 -1.761763458584365e-06
87.34234234234235 0.007788488536623318 -1.8410087690373363e-06
87.94194194194195 0.007973095290006421 -1.9230568362152615e-06
88.54154154154155 0.008161772719883342 -2.0079968887158015e-06
89.14114114114115 0.008354619131497681 -2.095921108457036e-06
89.74074074074075 0.008551735730427768 -2.1869247412855e-06
90.34034034034035 0.00875322672619247 -2.2811062122998862e-06
90.93993993993995 0.0089591994402462 -2.3785672461162734e-06
91.53953953953955 0.009169764418579356 -2.4794129923132506e-06
92.13913913913915 0.009385035549152662 -2.583752156307746e-06
92.73873873873875 0.009605130184407036 -2.6916971359260076e-06
93.33833833833835 0.009830169269104126 -2.8033641639483557e-06
93.93793793793795 0.010060277473767568 -2.918873456921582e-06
94.53753753753755 0.010295583334010639 -3.0383493705486977e-06
95.13713713713715 0.010536219396052654 -3.161920561982937e-06
95.73673673673675 0.010782322368744239 -3.289720159370758e-06
96.33633633633634 0.011034033282440618 -3.4218859390077513e-06
96.93593593593594 0.011291497655082196 -3.5585605104914657e-06
97.53553553553554 0.011554865665863603 -3.6998915102769466e-06
98.13513513513514 0.011824292336895055 -3.8460318040631775e-06
98.73473473473474 0.012099937723284984 -3.9971396984630865e-06
99.33433433433434 0.012381967112098727 -4.153379162435274e-06
99.93393393393394 0.012670551230677052 -4.314920058983095e-06
100.53353353353354 0.0129658664648276 -4.48193838765545e-06
101.13313313313314 0.013268095087435228 -4.6546165384146005e-06
101.73273273273274 0.013577425498071798 -4.833143557468937e-06
102.33233233233234 0.013894052474222821 -5.0177154257035996e-06
102.93193193193194 0.014218177434788322 -5.208535350378421e-06
103.53153153153154 0.014550008716558078 -5.405814070802583e-06
104.13113113113114 0.014889761864407087 -5.609770178736706e-06
104.73073073073074 0.015237659936006268 -5.820630454318092e-06
105.33033033033034 0.015593933821896744 -6.038630218351761e-06
105.92992992992994 0.015958822581832413 -6.264013701861164e-06
106.52952952952954 0.016332573798357217 -6.4970344338453385e-06
107.12912912912914 0.01671544394864924 -6.7379556482475595e-06
107.72872872872874 0.017107698795734972 -6.987050711200749e-06
108.32832832832834 0.01750961380025336 -7.244603569680647e-06
108.92792792792794 0.01792147455403241 -7.510909222766905e-06
109.52752752752754 0.01834357723682981 -7.786274216786205e-06
110.12712712712714 0.018776229097685844 -8.071017165690964e-06
110.72672672672674 0.01921974896244024 -8.36546929811066e-06
111.32632632632634 0.01967446776907865 -8.669975032603777e-06
111.92592592592594 0.020140729132694622 -8.984892582733186e-06
112.52552552552554 0.020618889941986393 -9.310594593691773e-06
113.12512512512514 0.021109320989350436 -9.647468812312832e-06
113.72472472472474 0.021612407636788733 -9.995918792418526e-06
114.32432432432434 0.02212855052001603 -1.0356364637583142e-05
114.92392392392394 0.022658166293335457 -1.0729243783522168e-05
115.52352352352354 0.02320168841805138 -1.111501182246087e-05
116.12312312312312 0.02375956799740314 -1.1514143371988091e-05
116.72272272272272 0.0243322746612415 -1.1927132991064307e-05
117.32232232232232 0.024920297503924667 -1.2354496146027595e-05
117.92192192192192 0.025524146079192633 -1.279677022962654e-05
118.52152152152152 0.026144351456084458 -1.325451563630934e-05
119.12112112112112 0.026781467340297363 -1.3728316897210794e-05
119.72072072072072 0.02743607126575301 -1.4218783878507023e-05
120.32032032032032 0.02810876586153705 -1.4726553047051061e-05
120.91991991991992 0.02880018019981627 -1.5252288807463019e-05
121.51951951951952 0.029510971230820464 -1.5796684915127132e-05
122.11911911911912 0.030241825311503465 -1.6360465969845052e-05
122.71871871871872 0.03099345983508034 -1.6944388995213806e-05
123.31831831831832 0.03176662496927512 -1.7549245109135338e-05
123.91791791791792 0.032562105511818894 -1.817586129122824e-05
124.51751751751752 0.03338072287251335 -1.8825102253299784e-05
125.11711711711712 0.03422333719203171 -1.9497872419449355e-05
125.71671671671672 0.03509084960857442 -2.019511802281463e-05
126.31631631631632 0.035984204684545794 -2.09178293264429e-05
126.91591591591592 0.03690439300657425 -2.1667042976268046e-05
127.51551551551552 0.037852453973487125 -2.2443844494706727e-05
128.11511511511512 0.038829478788276445 -2.3249370923951202e-05
