C_{20}H_{22}   1.14130622631239 1.11792405632028
C_{30}H_{32}   0.939652443640319 0.92881648901494
C_{40}H_{42}   0.846784438484658 0.84325668338857
C_{50}H_{52}   0.799584767149832 0.800807469766297
"C_{100}H_{102} " 0.728732755219675 0.737995191483808
