Benzene      4.35771980933826 4.21593995171805
Naphthalene   3.13035555781978 3.0586295102411
Anthracene   2.10882101054929 2.12562392346849
Pyrene       2.4206911345691 2.37969001906311
Coronene     2.89313053094843 2.92706869214836
C_{54}H_{18} 2.04113215554985 1.97126105634129







