Benzene        5.627241292019668      6.038857147964462 
Naphthalene    4.614154157788048      4.845599329437125
Anthracene     3.568214715162454      4.197876445157394
Pyrene         3.875110058430338      4.169372071378545   
Coronene       3.328032196626568      3.574109082161390  
C_{54}H_{18}   2.328477061431970      2.497626848940198  
