Benzene      4.12075965851834 3.93980748036276
Naphthalene  2.99684363883197 2.82547194428045
Anthracene   2.05671830402883 2.04966808984506
Pyrene       2.38350887940343 2.32164268371147
Coronene     2.6393584382275 2.53658409516845
C_{54}H_{18} 1.86937951981708 1.79910018934329
