C_2H_4        4.38008574428276 4.19849911
C_4H_6        3.09829085851075 3.04919459
C_6H_8        2.4214735500392  2.39087111
C_8H_{10}     2.01228495558707 1.99435997
C_{10}H_{12}  1.74026125877291 1.72448195
"C_{12}H_{14} "  1.54708242925502 1.53599167
