C_{20}H_{22}    6.0060607018	6.410577953463774270
C_{30}H_{32}    5.5845243036	6.036976231412141685
C_{40}H_{42}    5.3519637298	5.905503803787572790
C_{50}H_{52}    5.2152669316	5.858446354380107730
"C_{100}H_{102} " 4.9337846151	5.774509855705774995
