c20h22/r      -773.5911827247846          -8.563053212487446    
c30h32/r      -1159.879596682931          -12.91600374591867    
c40h42/r      -1546.157816775721          -17.25809024022672    
c50h52/r      -1932.431297818121          -21.59226809802999    
c100h102      -3863.776476861332          -43.27613111030073  
