#Th spectrum (convoluted)
1.0 4.7186138708943804e-07 4.857032107924667e-11
1.5995995995995997 1.2158719122961416e-06 1.1828396837197813e-10
2.1991991991991995 2.3145003791569436e-06 2.1204056139480636e-10
2.798798798798799 3.775256804746877e-06 3.2439069242178324e-10
3.3983983983983985 5.605818134947493e-06 4.496852246133467e-10
3.9979979979979983 7.814032524824525e-06 5.820688229389491e-10
4.597597597597598 1.0407923746371024e-05 7.154732605297137e-10
5.197197197197197 1.3395695727973474e-05 8.436104917612707e-10
5.796796796796797 1.678573723012775e-05 9.59965482990234e-10
6.396396396396397 2.0586626662108784e-05 1.0577887914713667e-09
6.9959959959959965 2.4807137044482125e-05 1.1300888825678566e-09
7.595595595595596 2.945624112253882e-05 1.1696241749317589e-09
8.195195195195195 3.454311663593571e-05 1.1688948028755337e-09
8.794794794794795 4.007715175003426e-05 1.120134084675949e-09
9.394394394394395 4.6067950654649915e-05 1.0152996850498088e-09
9.993993993993994 5.252533933615392e-05 8.460644595124865e-10
10.593593593593594 5.945937152911057e-05 6.03806967776647e-10
11.193193193193194 6.688033485388083e-05 2.796016427673224e-10
11.792792792792794 7.479875714688887e-05 -1.3579139878341422e-10
12.392392392392393 8.322541299052094e-05 -6.519369188390529e-10
12.991991991991993 9.217133044991156e-05 -1.2787355090108137e-09
13.591591591591593 0.00010164779802417564 -2.0264349460231753e-09
14.191191191191193 0.0001116663718199561 -2.9056419684982174e-09
14.790790790790792 0.00012223888295548777 -3.9273344926529455e-09
15.39039039039039 0.0001333774452037209 -5.102874285327215e-09
15.98998998998999 0.0001450944628834124 -6.4440201136263525e-09
16.58958958958959 0.00015740263900746322 -7.962941391380766e-09
17.18918918918919 0.00017031498369818605 -9.672232343584496e-09
17.78878878878879 0.00018384482287959398 -1.1584926710986167e-08
18.38838838838839 0.00019800580725724067 -1.371451301807516e-08
18.98798798798799 0.0002128119215965983 -1.6074950428835484e-08
19.58758758758759 0.00022827749431143535 -1.868068521581142e-08
20.187187187187188 0.00024441720737416084 -2.154666786929188e-08
20.786786786786788 0.00026124610656062775 -2.4688370874732514e-08
21.386386386386388 0.0002787796120424423 -2.8121807187921353e-08
21.985985985985987 0.00029703352934040076 -3.18635494388649e-08
22.585585585585587 0.0003160240606532934 -3.5930749896914925e-08
23.185185185185187 0.00033576781657694945 -4.034116123128978e-08
23.784784784784787 0.00035628182822906954 -4.5113158102873706e-08
24.384384384384386 0.00037758355979610516 -5.026575962498935e-08
24.983983983983986 0.0003996909215191791 -5.581865273277267e-08
25.583583583583586 0.00042262228313683054 -6.179221650281178e-08
26.183183183183186 0.0004463964878031818 -6.820754746685099e-08
26.782782782782785 0.0004710328665010072 -7.50864859656579e-08
27.382382382382385 0.0004965512529700605 -8.245164359153196e-08
27.981981981981985 0.00052297199917202 -9.032643177049207e-08
